1303, "Mukwonago (town), Wisconsin"
1304, "Dayton, Green County, Wisconsin"
1305, "Rockville, Wisconsin"
1306, "Mount View, Wisconsin"
1307, "Sumpter, Wisconsin"
1308, "Chapel Ridge, Wisconsin"
1309, "Buckman, Wisconsin"
1310, "Sheboygan County, Wisconsin"
1311, "Lena, Wisconsin"
1312, "Bear Lake, Wisconsin"
1313, "Warren, Waushara County, Wisconsin"
1314, "National Register of Historic Places listings in Vilas County, Wisconsin"
1315, "Easton (community), Wisconsin"
1316, "Almond, Wisconsin"
1317, "Westfield, Sauk County, Wisconsin"
1318, "Lincoln, Burnett County, Wisconsin"
1319, "Weyauwega, Wisconsin derailment"
1320, "List of birds of Wisconsin"
1321, "Evansville, Wisconsin"
1322, "Wauzeka (town), Wisconsin"
1323, "Bowers, Wisconsin"
1324, "Scouting in Wisconsin"
1325, "21st Wisconsin Volunteer Infantry Regiment"
1326, "Mequon, Wisconsin"
1327, "George Baldwin (Wisconsin politician)"
1328, "Island Lake, Wisconsin"
1329, "Bear Creek, Wisconsin"
1330, "Luxemburg (town), Wisconsin"
1331, "Wilson, St. Croix County, Wisconsin"
1332, "Oxbo, Wisconsin"
1333, "Washburn, Clark County, Wisconsin"
1334, "1978 Wisconsin Badgers football team"
1335, "Rusk, Wisconsin"
1336, "Reseburg, Wisconsin"
1337, "Cleveland, Chippewa County, Wisconsin"
1338, "Ashland (town), Wisconsin"
1339, "Rangeline, Wisconsin"
1340, "Wisconsin Department of Transportation"
1341, "Centerville, Manitowoc County, Wisconsin"
1342, "Colburn, Chippewa County, Wisconsin"
1343, "Lafayette County Courthouse (Wisconsin)"
1344, "Holcombe, Wisconsin"
1345, "Madison, Wisconsin"
1346, "Advance, Wisconsin"
1347, "Wisconsin Highway 66"
1348, "Dallas, Wisconsin"
1349, "Glandon, Wisconsin"
1350, "Wisconsin Highway 41"
1351, "Middle Inlet (community), Wisconsin"
1352, "Bluff Siding, Wisconsin"
1353, "Hudson, Wisconsin"
1354, "Baraboo (town), Wisconsin"
1355, "Paris (community), Wisconsin"
1356, "Museum of Wisconsin Art"
1357, "Wisconsin Highway 36"
1358, "Perote, Wisconsin"
1359, "Highland, Wisconsin"
1360, "North Andover, Wisconsin"
1361, "Central Park, Wisconsin"
1362, "Lorain, Wisconsin"
1363, "Adams, Wisconsin (disambiguation)"
1364, "Troy (community), Walworth County, Wisconsin"
1365, "Colburn, Adams County, Wisconsin"
1366, "Glacial Lake Wisconsin"
1367, "St. Croix River (Wisconsinâ\u80\u93Minnesota)"
1368, "Wisconsin locations by per capita income"
1369, "ZCBJ Hall (Haugen, Wisconsin)"
1370, "Lyndon Dale, Wisconsin"
1371, "Cutter, Wisconsin"
1372, "List of State Treasurers of Wisconsin"
1373, "Sniderville, Wisconsin"
1374, "Onalaska School District (Onalaska, Wisconsin)"
1375, "Burke, Wisconsin"
1376, "1974 Wisconsin Badgers football team"
1377, "Shopiere, Wisconsin"
1378, "Krakow, Wisconsin"
1379, "Ormsby, Wisconsin"
1380, "Wisconsin State Senate"
1381, "Wisconsin Highway 19"
1382, "Norwood, Wisconsin"
1383, "Woodlawn, Wisconsin"
1384, "Wisconsin Highway 15"
1385, "Secretary of State of Wisconsin"
1386, "Nye, Wisconsin"
1387, "Columbia Lake, Wisconsin"
1388, "North Shore, Wisconsin"
1389, "McCoy Farmhouse (Fitchburg, Wisconsin)"
1390, "Russell, Trempealeau County, Wisconsin"
1391, "Trinity Episcopal Church (Oshkosh, Wisconsin)"
1392, "Coral City, Wisconsin"
1393, "August 2005 Wisconsin tornado outbreak"
1394, "Pewaukee, Wisconsin"
1395, "Hay Stack Corner, Wisconsin"
1396, "Wisconsin Highway 441"
1397, "Rivermoor, Wisconsin"
1398, "Winneconne, Wisconsin"
1399, "Red Lake (Douglas County, Wisconsin)"
1400, "University of Wisconsinâ\u80\u93Madison School of Journalism & Mass Communication"
1401, "2010â\u80\u009311 Wisconsin Badgers women's ice hockey season"
1402, "Monroe, Wisconsin"
1403, "North Bay, Door County, Wisconsin"
1404, "The Holyland (Wisconsin)"
1405, "Wisconsin Senate, District 31"
1406, "Mosling, Wisconsin"
1407, "Clyde, Wisconsin (disambiguation)"
1408, "Brooks, Wisconsin"
1409, "Jerome Martin (Wisconsin politician)"
1410, "18th Wisconsin Volunteer Infantry Regiment"
1411, "Gratiot's Grove (Wisconsin)"
1412, "Lakeland College (Wisconsin)"
1413, "Wisconsin Highway 153"
1414, "Gurney (community), Wisconsin"
1415, "Trenton, Pierce County, Wisconsin"
1416, "Whitehall, Wisconsin"
1417, "Watterstown, Wisconsin"
1418, "Long Island (Wisconsin)"
1419, "Scotts Junction, Wisconsin"
1420, "Loganville, Wisconsin"
1421, "Sugar Bush, Outagamie County, Wisconsin"
1422, "Memorial Union (Wisconsin)"
1423, "Woodstock, Wisconsin"
1424, "Swan, Wisconsin"
1425, "Newbold, Wisconsin"
1426, "Jackson, Washington County, Wisconsin"
1427, "Kelly, Wisconsin (disambiguation)"
1428, "Wisconsinâ\u80\u93Whitewater Warhawks"
1429, "Lincoln, Vilas County, Wisconsin"
1430, "Trempealeau, Wisconsin"
1431, "Eisenstein, Wisconsin"
1432, "Dayton, Wisconsin"
1433, "Wisconsin Senate, District 28"
1434, "Hubbard, Wisconsin"
1435, "Brackett, Wisconsin"
1436, "Beaver, Polk County, Wisconsin"
1437, "1958 Colfax, Wisconsin tornado outbreak"
1438, "Summit, Langlade County, Wisconsin"
1439, "Winchester, Vilas County, Wisconsin"
1440, "List of Wisconsin Badgers football seasons"
1441, "Menomonie, Wisconsin"
1442, "Loomis, Wisconsin"
1443, "Weyauwega, Wisconsin"
1444, "Clover, Manitowoc County, Wisconsin"
1445, "1947 Wisconsin Badgers football team"
1446, "Wisconsin Highway 115"
1447, "Wisconsin Highway 118"
1448, "Garfield, Wisconsin"
1449, "Stone Bank, Wisconsin"
1450, "Trenton, Wisconsin"
1451, "Elkhart Lake, Wisconsin"
1452, "National Register of Historic Places listings in Oneida County, Wisconsin"
1453, "Grandview, Wisconsin"
1454, "Wisconsin Lottery"
1455, "Four Corners, Monroe County, Wisconsin"
1456, "Marathon City, Wisconsin"
1457, "Otto Mueller (Wisconsin politician)"
1458, "Hyde, Wisconsin"
1459, "Hamburg (community), Marathon County, Wisconsin"
1460, "Wisconsin Highway 81"
1461, "Wisconsin Highway 178"
1462, "Rusk, Rusk County, Wisconsin"
1463, "Brown Deer, Wisconsin"
1464, "2002â\u80\u009303 Wisconsin Badgers women's ice hockey season"
1465, "University of Wisconsin-Milwaukee Libraries Digital Collections"
1466, "Wisconsin Valley Library Service"
1467, "Darlington, Wisconsin"
1468, "Tavera, Wisconsin"
1469, "Whitcomb, Wisconsin"
1470, "Mill Creek Community, Wisconsin"
1471, "Otis, Wisconsin"
1472, "Summit, Waukesha County, Wisconsin"
1473, "List of college athletic programs in Wisconsin"
1474, "National Register of Historic Places listings in Grant County, Wisconsin"
1475, "Lyndon Station, Wisconsin"
1476, "Misha Mokwa, Wisconsin"
1477, "Wisconsin Reporter"
1478, "2011 Lamar Hunt U.S. Open Cup qualification (Wisconsin)"
1479, "Otsego (community), Wisconsin"
1480, "St. Joseph, Wisconsin"
1481, "Redgranite, Wisconsin"
1482, "Okee, Wisconsin"
1483, "Wisconsin Supreme Court"
1484, "Byron, Fond du Lac County, Wisconsin"
1485, "Buckholz Corners, Wisconsin"
1486, "52nd Wisconsin Volunteer Infantry Regiment"
1487, "Lake Wissota, Wisconsin"
1488, "Center Valley, Wisconsin"
1489, "Cable (CDP), Wisconsin"
1490, "Wisconsin Department of Commerce"
1491, "West Almond, Wisconsin"
1492, "Constitution of Wisconsin"
1493, "1912 Wisconsin Badgers football team"
1494, "Zion, Wisconsin"
1495, "Leonards, Wisconsin"
1496, "Bethesda, Wisconsin"
1497, "Christ Lutheran Church (Highland, Wisconsin)"
1498, "Heffron, Wisconsin"
1499, "Federal Building (Milwaukee, Wisconsin)"
1500, "Wisconsin Football Coaches Association"
1501, "Wisconsin Highway 13"
1502, "Hamburg, Marathon County, Wisconsin"
1503, "Trevor, Wisconsin"
1504, "2006 Wisconsin Badgers football team"
1505, "Lily Lake, Wisconsin"
1506, "Bassett, Wisconsin"
1507, "New Glarus (town), Wisconsin"
1508, "Liberty, Vernon County, Wisconsin"
1509, "Stone Lake, Wisconsin"
1510, "The Wisconsinite"
1511, "Montrose (community), Wisconsin"
1512, "National Register of Historic Places listings in Wood County, Wisconsin"
1513, "Farmington, Polk County, Wisconsin"
1514, "Excelsior, Sauk County, Wisconsin"
1515, "Port Arthur, Wisconsin"
1516, "Maiden Rock, Wisconsin"
1517, "Frankfort, Wisconsin"
1518, "Footville, Wisconsin"
1519, "Institute, Wisconsin"
1520, "Salem (community), Kenosha County, Wisconsin"
1521, "Wisconsin Highway 24"
1522, "Melrose, Wisconsin"
1523, "List of colleges and universities in Wisconsin"
1524, "Oak Hill, Wisconsin"
1525, "Hickory Grove, Manitowoc County, Wisconsin"
1526, "Wonewoc, Wisconsin"
1527, "Storm Bull (Wisconsin)"
1528, "Browns Lake, Wisconsin"
1529, "Wisconsin Little Ten Conference"
1530, "Williams Bay, Wisconsin"
1531, "Vilas, Wisconsin"
1532, "Reedsburg, Wisconsin"
1533, "Sharon, Wisconsin (disambiguation)"
1534, "Alma (town), Buffalo County, Wisconsin"
1535, "Caledonia, Wisconsin (disambiguation)"
1536, "Wells, Wisconsin"
1537, "Otter Creek, Eau Claire County, Wisconsin"
1538, "Lawesburg, Wisconsin"
1539, "Oak Center, Wisconsin"
1540, "Spokeville, Wisconsin"
1541, "Forest, Vernon County, Wisconsin"
1542, "Wisconsin River"
1543, "Lake Holcombe, Wisconsin"
1544, "New Franken, Wisconsin"
1545, "William Wilson (Wisconsin politician)"
1546, "Gillingham, Wisconsin"
1547, "Truesdell, Wisconsin"
1548, "University of Wisconsinâ\u80\u93Madison Forensics Team"
1549, "Easter Rock, Wisconsin"
1550, "Koro, Wisconsin"
1551, "Emerald Grove, Wisconsin"
1552, "Spring Green (town), Wisconsin"
1553, "Huntington, Wisconsin"
1554, "Wayside, Wisconsin"
1555, "Fort Defiance (Wisconsin)"
1556, "Wisconsin Senate, District 20"
1557, "Apple Creek, Wisconsin"
1558, "Appleton, Wisconsin"
1559, "Athelstane, Wisconsin"
1560, "Lyons (community), Wisconsin"
1561, "Lebanon (CDP), Wisconsin"
1562, "Cooperstown, Wisconsin"
1563, "Kenosha County, Wisconsin"
1564, "Cleveland, Manitowoc County, Wisconsin"
1565, "McFarland, Wisconsin"
1566, "Wisconsin Highway 165"
1567, "Plugtown, Wisconsin"
1568, "Deerfield, Wisconsin"
1569, "Reseburg (community), Wisconsin"
1570, "Wisconsin Highway 104"
1571, "Wisconsin gubernatorial elections"
1572, "Pine River, Wisconsin"
1573, "Plymouth, Juneau County, Wisconsin"
1574, "Armstrong Creek (community), Wisconsin"
1575, "Hortonville, Wisconsin"
1576, "Wisconsin Coach Lines"
1577, "Medical College of Wisconsin"
1578, "Lost Lake, Wisconsin"
1579, "Pokegama, Wisconsin"
1580, "New Lisbon, Wisconsin"
1581, "Hubertus, Wisconsin"
1582, "Edson, Wisconsin"
1583, "Butler, Wisconsin"
1584, "Gooseville, Wisconsin"
1585, "Winnebago, Wisconsin"
1586, "Wisconsin Off Road Series"
1587, "Vilas (community), Dane County, Wisconsin"
1588, "Wisconsin shooting"
1589, "Star Prairie, Wisconsin"
1590, "Winter (town), Wisconsin"
1591, "St. Joseph High School (Kenosha, Wisconsin)"
1592, "County Trunk Highways (Wisconsin)"
1593, "Wisconsin School of Business"
1594, "Valmy, Wisconsin"
1595, "Charles Jonas (Wisconsin politician)"
1596, "Robert Graham (Wisconsin politician)"
1597, "Monterey, Wisconsin"
1598, "Boydtown, Wisconsin"
1599, "Menomonie (town), Wisconsin"
1600, "Jefferson, Wisconsin (disambiguation)"
1601, "Oakland, Jefferson County, Wisconsin"
1602, "Rockton, Wisconsin"
1603, "Fond du Lac County, Wisconsin"
1604, "Buffalo, Wisconsin"
1605, "Beecher, Wisconsin"
1606, "Millville, Wisconsin"
1607, "Easton, Adams County, Wisconsin"
1608, "Lake Sherwood, Wisconsin"
1609, "Fisk, Wisconsin"
1610, "Hebron, Wisconsin"
1611, "Clinton, Wisconsin"
1612, "Saint Patrick's Church (Benton, Wisconsin)"
1613, "Wisconsin Highway 145"
1614, "Whitewater High School (Wisconsin)"
1615, "Little River, Wisconsin"
1616, "Dheinsville, Wisconsin"
1617, "Washburn, Bayfield County, Wisconsin"
1618, "Sand Creek (community), Wisconsin"
1619, "Aniwa, Wisconsin"
1620, "Ottawa, Wisconsin"
1621, "Orange, Wisconsin"
1622, "Wisconsin Governor's Mansion"
1623, "Bagley, Oconto County, Wisconsin"
1624, "Breed, Wisconsin"
1625, "Little Chicago, Wisconsin"
1626, "Crime in Wisconsin"
1627, "Eastman, Wisconsin"
1628, "Delavan (town), Wisconsin"
1629, "Summit, Wisconsin"
1630, "Wisconsin Highway 33"
1631, "List of United States federal courthouses in Wisconsin"
1632, "Antigo, Wisconsin"
1633, "University of Wisconsin Armory and Gymnasium"
1634, "2001â\u80\u009302 Wisconsin Badgers women's ice hockey season"
1635, "Monroe, Green County, Wisconsin"
1636, "First National Bank (Rhinelander, Wisconsin)"
1637, "Greenfield High School (Wisconsin)"
1638, "Wisconsin State Baseball League"
1639, "Elk Mound (town), Wisconsin"
1640, "Osman, Wisconsin"
1641, "Wisconsin Senate, District 13"
1642, "Indian Lake (Wisconsin)"
1643, "Wills, Wisconsin"
1644, "University of Wisconsinâ\u80\u93Stout"
1645, "National Register of Historic Places listings in Vernon County, Wisconsin"
1646, "Dover, Wisconsin"
1647, "Wascott (community), Wisconsin"
1648, "1999 Wisconsin Badgers football team"
1649, "Deer Creek, Taylor County, Wisconsin"
1650, "Lyndon, Juneau County, Wisconsin"
1651, "Wisconsin Dells Parkway"
1652, "Balsam Lake (town), Wisconsin"
1653, "Abrams, Wisconsin"
1654, "Emmet, Dodge County, Wisconsin"
1655, "Wisconsin Senate, District 17"
1656, "Hazelhurst, Wisconsin"
1657, "Seneca, Shawano County, Wisconsin"
1658, "Whitefish Bay, Wisconsin"
1659, "11th Wisconsin Volunteer Infantry Regiment"
1660, "Mount Horeb, Wisconsin"
1661, "Jackson, Burnett County, Wisconsin"
1662, "Genoa, Wisconsin"
1663, "Gaslyn, Wisconsin"
1664, "Balsam Lake (Wisconsin)"
1665, "List of University of Wisconsinâ\u80\u0093Eau Claire people"
1666, "Butman Corners, Wisconsin"
1667, "Interstate 90 in Wisconsin"
1668, "United States Senate election in Wisconsin, 1988"
1669, "Witwen, Wisconsin"
1670, "Almena (town), Wisconsin"
1671, "St. Patrick's Roman Catholic Church (Racine, Wisconsin)"
1672, "Downtown Historic District (Galesville, Wisconsin)"
1673, "1965 Wisconsin Badgers football team"
1674, "Wisconsin Highway 116"
1675, "Long Lake, Florence County, Wisconsin"
1676, "Bloomington (town), Wisconsin"
1677, "Koshkonong Manor, Wisconsin"
1678, "Nevins, Wisconsin"
1679, "Edgewater (community), Wisconsin"
1680, "Oneida Nation of Wisconsin"
1681, "Neva, Wisconsin"
1682, "Sherry Junction, Wisconsin"
1683, "Henrietta (ghost town), Wisconsin"
1684, "Whitestown, Wisconsin"
1685, "Clay Banks, Wisconsin"
1686, "Rocky Run, Wisconsin"
1687, "Ruby (community), Wisconsin"
1688, "New Haven, Dunn County, Wisconsin"
1689, "National Register of Historic Places listings in Washington County, Wisconsin"
1690, "Arkansaw, Wisconsin"
1691, "Big Falls, Wisconsin"
1692, "Fort Winnebago, Wisconsin"
1693, "McCord, Wisconsin"
1694, "Washington Avenue Historic District (Cedarburg, Wisconsin)"
1695, "List of Wisconsin numbered highways"
1696, "Wisconsin Department of Revenue"
1697, "Wisconsin Idea"
1698, "Franklin, Manitowoc County, Wisconsin"
1699, "Wisconsin Highway 26"
1700, "1896 Wisconsin Badgers football team"
1701, "Longwood (community), Wisconsin"
1702, "David Taylor (Wisconsin judge)"
1703, "Air Wisconsin"
1704, "Praag, Wisconsin"
1705, "West Salem High School (Wisconsin)"
1706, "Wisconsin Lutheran College"
1707, "Cullen, Wisconsin"
1708, "Walker, Wisconsin"
1709, "Sylvan, Wisconsin"
1710, "Centerville, St. Croix County, Wisconsin"
1711, "Modena (community), Wisconsin"
1712, "Fort Howard (Wisconsin)"
1713, "Wisconsin Great Northern Railroad"
1714, "Loyd, Wisconsin"
1715, "Artesia Beach, Wisconsin"
1716, "Dewey, Wisconsin"
1717, "Winneconne (town), Wisconsin"
1718, "Rome, Adams County, Wisconsin"
1719, "Eland, Wisconsin"
1720, "North Red Wing, Wisconsin"
1721, "Fox Lake Junction, Wisconsin"
1722, "Harmon, Wisconsin"
1723, "Marion High School (Wisconsin)"
1724, "Pittsville, Wisconsin"
1725, "Wisconsin Highway 35"
1726, "Diamond Bluff (CDP), Wisconsin"
1727, "National Register of Historic Places listings in Marathon County, Wisconsin"
1728, "Henrysville, Wisconsin"
1729, "Marengo (CDP), Wisconsin"
1730, "Helvetia, Wisconsin"
1731, "Campaign for Wisconsin Libraries"
1732, "Indian Mounds Park (Whitewater, Wisconsin)"
1733, "Colburn, Wisconsin"
1734, "Milltown, Wisconsin"
1735, "Christ Episcopal Church (Bayfield, Wisconsin)"
1736, "Meteor, Wisconsin"
1737, "1906 Wisconsin Badgers football team"
1738, "De Soto, Wisconsin"
1739, "Troy Center, Wisconsin"
1740, "Swiss, Wisconsin"
1741, "William Collins House (Madison, Wisconsin)"
1742, "Wisconsin Hayride"
1743, "Ulao, Wisconsin"
1744, "Maple Grove, Wisconsin"
1745, "Randolph High School (Wisconsin)"
1746, "Kekoskee, Wisconsin"
1747, "Oasis, Wisconsin"
1748, "Maplehurst, Wisconsin"
1749, "History of the University of Wisconsinâ\u80\u93Milwaukee"
1750, "University of Wisconsinâ\u80\u93Madison Arboretum"
1751, "Zion Evangelical Lutheran Church (Hartland, Wisconsin)"
1752, "Worden, Wisconsin"
1753, "Rustic Roads (Wisconsin)"
1754, "1982 Wisconsin Badgers football team"
1755, "Hilburn, Wisconsin"
1756, "University of Wisconsin System"
1757, "Camp Whitcomb, Wisconsin"
1758, "Wisconsin Educational Communications Board"
1759, "Kossuth, Wisconsin"
1760, "Invasive plants of Wisconsin"
1761, "North Bay, Wisconsin"
1762, "Wisconsin Highway 34"
1763, "Lauderdale, Wisconsin"
1764, "Wisconsin Highway 119"
1765, "Somerset High School (Wisconsin)"
1766, "Manchester, Green Lake County, Wisconsin"
1767, "Sedgwick, Wisconsin"
1768, "49th Wisconsin Volunteer Infantry Regiment"
1769, "23rd Wisconsin Volunteer Infantry Regiment"
1770, "Coolidge, Wisconsin"
1771, "Wisconsin Highway 50"
1772, "Burlington High School (Burlington, Wisconsin)"
1773, "Marion, Grant County, Wisconsin"
1774, "Laudolff Beach, Wisconsin"
1775, "Oktoberfest â\u80\u93 La Crosse, Wisconsin"
1776, "Herman, Wisconsin"
1777, "Wisconsin Avenue"
1778, "Dancy, Wisconsin"
1779, "1948 Wisconsin Badgers football team"
1780, "1893 Wisconsin Badgers football team"
1781, "Newark (community), Wisconsin"
1782, "Gordon, Wisconsin"
1783, "Clyman Junction, Wisconsin"
1784, "Van Buskirk, Wisconsin"
1785, "Greenfield, Sauk County, Wisconsin"
1786, "Dewey, Rusk County, Wisconsin"
1787, "Mayhews, Wisconsin"
1788, "Bannerman, Wisconsin"
1789, "Wood River (Wisconsin)"
1790, "St Ambroseâ\u80\u99s Episcopal Church (Antigo, Wisconsin)"
1791, "Albion, Wisconsin"
1792, "Union, Grant County, Wisconsin"
1793, "Baldwin, Wisconsin"
1794, "Five Points, Wisconsin"
1795, "Gad, Wisconsin"
1796, "27th Wisconsin Volunteer Infantry Regiment"
1797, "White Corners, Wisconsin"
1798, "West Sweden, Wisconsin"
1799, "Sheboygan Falls (town), Wisconsin"
1800, "Plover (town), Wisconsin"
1801, "Wisconsin Range"
1802, "Steinthal, Wisconsin"
1803, "Wisconsin Highway 11"
1804, "Wisconsin Death Trip (album)"
1805, "New Richmond, Wisconsin"
1806, "Sampson, Oconto County, Wisconsin"
1807, "Hull, Marathon County, Wisconsin"
1808, "Weyerhaeuser, Wisconsin"
1809, "Meekers Grove, Wisconsin"
1810, "Ashippun (CDP), Wisconsin"
1811, "First Ladies and Gentlemen of Wisconsin"
1812, "Fulton, Wisconsin"
1813, "Langes Corners, Wisconsin"
1814, "Wilson, Sheboygan County, Wisconsin"
1815, "Valley, Wisconsin"
1816, "Arbor Vitae (community), Wisconsin"
1817, "1st Wisconsin Volunteer Infantry Regiment (3 Months)"
1818, "National Register of Historic Places listings in Walworth County, Wisconsin"
1819, "Hickory Grove, Grant County, Wisconsin"
1820, "Hamilton, Ozaukee County, Wisconsin"
1821, "Hull, Portage County, Wisconsin"
1822, "Five Corners, Shawano County, Wisconsin"
1823, "Wilkinson, Wisconsin"
1824, "Barre, Wisconsin"
1825, "Centerville, Grant County, Wisconsin"
1826, "Hannibal, Wisconsin"
1827, "Worcester (community), Wisconsin"
1828, "Crandon (town), Wisconsin"
1829, "Pole Cat Crossing, Wisconsin"
1830, "1987 Wisconsin Badgers football team"
1831, "First Universalist Church (Wausau, Wisconsin)"
1832, "Dakota, Wisconsin"
1833, "Woodman, Wisconsin"
1834, "Wisconsin Highway 112"
1835, "Waubeek, Wisconsin"
1836, "Basco, Wisconsin"
1837, "Bristol (town), Kenosha County, Wisconsin"
1838, "Montreal River (Wisconsinâ\u80\u93Michigan)"
1839, "Kingsbridge, Wisconsin"
1840, "Fordham, Wisconsin"
1841, "Lafayette, Walworth County, Wisconsin"
1842, "Saint Catherines Bay, Wisconsin"
1843, "Orlando Brown (Wisconsin)"
1844, "Unity, Trempealeau County, Wisconsin"
1845, "Gillett, Wisconsin"
1846, "Vinland, Wisconsin"
1847, "Stinnett, Wisconsin"
1848, "Big Flats, Wisconsin"
1849, "Aquinas High School (La Crosse, Wisconsin)"
1850, "St. Martin's, Wisconsin"
1851, "Clifton, Grant County, Wisconsin"
1852, "Huilsburg, Wisconsin"
1853, "Lisbon, Wisconsin"
1854, "Lindina (community), Wisconsin"
1855, "Wood, Wisconsin"
1856, "Tamarack, Wisconsin"
1857, "Rocky Corners, Wisconsin"
1858, "Dirty Hollow, Wisconsin"
1859, "Dorchester, Wisconsin"
1860, "Boscobel (town), Wisconsin"
1861, "Marshall, Wisconsin"
1862, "Centerville, Trempealeau County, Wisconsin"
1863, "Bayview, Wisconsin"
1864, "Union, Vernon County, Wisconsin"
1865, "Wisconsin Sea Grant"
1866, "1929 Wisconsin Badgers football team"
1867, "Foxboro, Wisconsin"
1868, "Madison Masonic Temple (Madison, Wisconsin)"
1869, "1976 Wisconsin Badgers football team"
1870, "U.S. Route 45 in Wisconsin"
1871, "Holway, Wisconsin"
1872, "Wisconsin International Raceway"
1873, "Lake Mills (town), Wisconsin"
1874, "24th Wisconsin Volunteer Infantry Regiment"
1875, "Milwaukee Road Depot (Marinette, Wisconsin)"
1876, "North Creek, Wisconsin"
1877, "Northfield, Wisconsin"
1878, "45th Wisconsin Volunteer Infantry Regiment"
1879, "Oliver, Wisconsin"
1880, "Franklin, Sheboygan County, Wisconsin"
1881, "Ridgeville, Wisconsin"
1882, "Eden, Wisconsin (disambiguation)"
1883, "Wisconsin Senate, District 2"
1884, "Wisconsin Highway 43"
1885, "Wisconsin's 2nd congressional district"
1886, "Keshena, Wisconsin"
1887, "McAllister, Wisconsin"
1888, "Norske, Wisconsin"
1889, "Viola, Wisconsin"
1890, "Lake Wisconsin"
1891, "Herbster, Wisconsin"
1892, "Harrison, Marathon County, Wisconsin"
1893, "1911 Wisconsin Badgers football team"
1894, "Goerke's Corners, Wisconsin"
1895, "First Congregational Church (Platteville, Wisconsin)"
1896, "Lake Ripley, Wisconsin"
1897, "First Methodist Episcopal Church (Eau Claire, Wisconsin)"
1898, "Russell, Bayfield County, Wisconsin"
1899, "Melvina, Wisconsin"
1900, "National Register of Historic Places listings in Marinette County, Wisconsin"
1901, "Granton, Wisconsin"
1902, "Brighton (community), Kenosha County, Wisconsin"
1903, "1933 Wisconsin Badgers football team"
1904, "Genesee, Wisconsin"
1905, "Oakfield (town), Wisconsin"
1906, "Sports in Wisconsin"
1907, "Dopp, Wisconsin"
1908, "Waubeka, Wisconsin"
1909, "Rock Island (Wisconsin)"
1910, "Bradley, Marathon County, Wisconsin"
1911, "Wisconsin Highway 137"
1912, "Thornton, Wisconsin"
1913, "Mercer, Wisconsin"
1914, "1934 Wisconsin Badgers football team"
1915, "Utica, Crawford County, Wisconsin"
1916, "Shamrock, Wisconsin"
1917, "Baileys Harbor, Wisconsin"
1918, "Lookout, Wisconsin"
1919, "Richardson, Wisconsin"
1920, "Fox Theater (Stevens Point, Wisconsin)"
1921, "St. Peter's Episcopal Church (Ripon, Wisconsin)"
1922, "Grimms, Wisconsin"
1923, "Oakdale (town), Wisconsin"
1924, "Red Springs, Wisconsin"
1925, "Richland School District (Wisconsin)"
1926, "Salem, Kenosha County, Wisconsin"
1927, "Wilmot, Wisconsin"
1928, "Burlington Hotel (Alma, Wisconsin)"
1929, "Twin Town, Wisconsin"
1930, "Preston, Grant County, Wisconsin"
1931, "Harshaw, Wisconsin"
1932, "White Lake, Wisconsin"
1933, "Slovan, Wisconsin"
1934, "Wisconsin Alumni Research Foundation"
1935, "Pleasant Ridge, Wisconsin"
1936, "Alma, Wisconsin"
1937, "Raspberry Island (Wisconsin)"
1938, "Merrimac, Wisconsin"
1939, "Yellowstone, Wisconsin"
1940, "Wisconsin Referendum 1"
1941, "Pleasant Valley, St. Croix County, Wisconsin"
1942, "Chilton, Wisconsin"
1943, "Eureka, Winnebago County, Wisconsin"
1944, "Saint John Evangelical Lutheran Church (New Fane, Wisconsin)"
1945, "Polk County, Wisconsin"
1946, "Hammond, Wisconsin"
1947, "Commonwealth (community), Wisconsin"
1948, "Tyler Forks, Wisconsin"
1949, "Otter Creek, Wisconsin"
1950, "Evergreen, Wisconsin"
1951, "1923 Wisconsin Badgers football team"
1952, "Wisconsin Dells, Wisconsin"
1953, "Purdy, Wisconsin"
1954, "Blackhawk Island, Wisconsin"
1955, "Elm Grove, Wisconsin"
1956, "Springfield, Wisconsin"
1957, "Wisconsin Assembly, District 91"
1958, "20th Wisconsin Volunteer Infantry Regiment"
1959, "Bevent (community), Wisconsin"
1960, "Wisconsin Territory"
1961, "William O'Donnell (Wisconsin politician)"
1962, "Wisconsin Highway 138"
1963, "Schnappsville, Wisconsin"
1964, "Monticello High School (Wisconsin)"
1965, "University of Wisconsin School of Human Ecology"
1966, "2003 Wisconsin Badgers football team"
1967, "Armstrong Creek, Wisconsin"
1968, "Westport, Wisconsin"
1969, "Rice Lake (town), Wisconsin"
1970, "Twin Lakes, Wisconsin"
1971, "Smelser, Wisconsin"
1972, "Smith Landing, Wisconsin"
1973, "Wisconsin Senate, District 7"
1974, "Emery, Wisconsin"
1975, "Wisconsin Secure Program Facility"
1976, "University of Wisconsin Dairy Barn"
1977, "David Berger (Wisconsin politician)"
1978, "Wisconsin Highway 168"
1979, "Wisconsin Woodchucks"
1980, "Forest, St. Croix County, Wisconsin"
1981, "Greenfield, Wisconsin (disambiguation)"
1982, "Allenton, Wisconsin"
1983, "Burton House (Hurley, Wisconsin)"
1984, "Wisconsin Islands"
1985, "Perkinstown, Wisconsin"
1986, "Cottage Grove (town), Wisconsin"
1987, "Conover, Wisconsin"
1988, "6th Independent Battery Wisconsin Light Artillery"
1989, "Black Brook, Wisconsin"
1990, "Marshfield Municipal Airport (Wisconsin)"
1991, "Snows Corner, Wisconsin"
1992, "Whitefish Bay, Door County, Wisconsin"
